,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DMS-114,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R, 
,DMS-273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,S,S,R,R,S,R,R,R,S,S,R,R,R,S,S,S,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,S,R,S,R,R,S,,S,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,R,S,S,S,S,R,R,R,S,S,R,S,S,S,S,R,S,S,R,R,S,R,S,S,R,R,R,R,R,S,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,S,S,R,,,,,,,,,,,R,R,,R,,R,R, 
,DMS-53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,,R,R,R,R,R,R,R,R,S,R,,,R,,,R,R,R,,,,,,,,,,,,,,,,,,,,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,IST-SL1,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,S,S,R,R,R,R,R,R,S,R,R,S,S,R,S,S,R,R,R,R,R,S,R,R,S,R,S,S,S,S,S,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,S,R,R,,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,IST-SL2,R,S,R,R,R,R,S,R,R,S,R,R,R,S,R,R,S,R,S,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,,R,S,R,R,S,,R,,,,,R,,R,R,R,R,R,R,R,R,R,,R,R,R,,,,,,R,S,,,R,S,R,R,S,,,,R,,,,S,S,,S,S,S,R,S,R,,,,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,LB647-SCLC,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,,S,S,R,R,R,,R,R,R,R,S,R,R,S,R,,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,S,R,R,,,,,,,,S,,,,,R,,R,R,R,R,R,R,R,R,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,,,,,S,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,,,, 
,LU-134-A,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,S,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,S,R,R,R,,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,LU-135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,S,R,S,R,R,S,S,R,S,S,R,R,R,S,R,R,R,R,R,S,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,S,R,R,R,S,S,R,S,R,R,R,R,R,R,R,R,R,S,,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,S,R,S,S,R,R,S,R,S,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,S,S,S,R,S,S,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,S,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,S,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,LU-139,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,S,R,S,R,S,R,R,R,R,R,S,S,R,R,R,R,R,S,S,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,S,R,R,R,R,S,S,R,R,R,S,R,R,R,S,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,S,R,,R,S,R,R,,,S,R,R,R,R,S,R,R,R,R,S,,S,R,S,R,R,S,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,LU-165,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R 
,MS-1,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,NCI-H1048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,S,R,R,S,R,S,R,S,R,R,R,R,R,R,R,S,R,,S,S,S,R,R,S,S,R,S,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,S,R,R,R,R,R,,,R,,,,,R,S,R,R,R,,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,R 
,NCI-H1092,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,S,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,NCI-H1105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,S,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,,,,,,,,,,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,S,R,R,R,R,R,R 
,NCI-H1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,,,R,,,,,S,R,R,S,S,,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R 
,NCI-H1417,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,S,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,,R,S,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,S,S,R,S,S,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,,R,R,R,R,S,S,R,S,S,,,R,,,,,R,R,R,S,R,,S,S,R,S,R,R,R,R,R,S,S,R,R,R,S,S,S,R,R,R,S,S,S,R,S,S, 
,NCI-H1436,,R,R,R,R,R,R,R,S,R,S,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,S,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,NCI-H146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,NCI-H1688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,,R,R,R,R,R,R,S,S,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,NCI-H1694,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R, 
,NCI-H1836,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R 
,NCI-H187,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,NCI-H1876,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,S,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,S,S,R,R,R,R, 
,NCI-H196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,S,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,S,R,R,R,R,R,R,R,R,R,R,R,,R,R 
,NCI-H1963,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,,R,,,R,,,,,,,,,,,,,,,,R,R,,,,,,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,,R,,,,R,R,R,S,R,,,R,R,,,S,,,R,R,R,,R,R,R,,,R,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,R,,R,R,R,R,R,R,R,R,R,R,R,,R,,,R,R,R,,,,,,,,,,,,,,,,,,,,R,R,R,R,,,R,R,,,R,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
,NCI-H2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,R,S,,R,R,R,S,R,R,R,R,R,R,R,,R,,,R,R,R,,,,,,,,,,,,,,,,,,,,R,R,R,R,R,R,R,R,,,R,,,,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,NCI-H2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,R,,,,,,,,,,,,R,,R,R,,,,R,R,R,,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R 
,NCI-H209,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,S,R,R,R,,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,S,R,S,R,R,S,R,R,S,R,R,R,R,R,R,S,R,S,R,R,S,R,R,S,S,S,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,S,R,R,R,R,R,S,R,S,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,R,,,R,,,,,R,S,R,R,R,,S,R,R,R,R,R,R,R,R,S,R,R,R,R,S,R,,R,R,R,S,S,R,R,R,R,R 
